x, y, z
5.500000000000000000e+01,1.300000000000000000e+02,4.000000000000000000e+02
5.500000000000000000e+01,1.300000000000000000e+02,4.050000000000000000e+02
5.500000000000000000e+01,1.300000000000000000e+02,4.100000000000000000e+02
5.500000000000000000e+01,1.300000000000000000e+02,4.150000000000000000e+02
5.500000000000000000e+01,1.350000000000000000e+02,5.000000000000000000e+00
5.500000000000000000e+01,1.350000000000000000e+02,1.000000000000000000e+01
5.500000000000000000e+01,1.350000000000000000e+02,1.500000000000000000e+01
5.500000000000000000e+01,1.350000000000000000e+02,2.000000000000000000e+01
5.500000000000000000e+01,1.350000000000000000e+02,2.500000000000000000e+01
5.500000000000000000e+01,1.350000000000000000e+02,3.000000000000000000e+01
5.500000000000000000e+01,1.350000000000000000e+02,3.500000000000000000e+01
5.500000000000000000e+01,1.350000000000000000e+02,4.000000000000000000e+01
5.500000000000000000e+01,1.350000000000000000e+02,4.500000000000000000e+01
5.500000000000000000e+01,1.350000000000000000e+02,5.000000000000000000e+01
5.500000000000000000e+01,1.350000000000000000e+02,5.500000000000000000e+01
5.500000000000000000e+01,1.350000000000000000e+02,6.000000000000000000e+01
5.475000000000000000e+01,1.347860000000000014e+02,6.500000000000000000e+01
5.450000000000000000e+01,1.345709999999999980e+02,7.000000000000000000e+01
5.425000000000000000e+01,1.343569999999999993e+02,7.500000000000000000e+01
5.400000000000000000e+01,1.341430000000000007e+02,8.000000000000000000e+01
5.375000000000000000e+01,1.339290000000000020e+02,8.500000000000000000e+01
5.350000000000000000e+01,1.337139999999999986e+02,9.000000000000000000e+01
5.325000000000000000e+01,1.335000000000000000e+02,9.500000000000000000e+01
5.300000000000000000e+01,1.332860000000000014e+02,1.000000000000000000e+02
5.275000000000000000e+01,1.330709999999999980e+02,1.050000000000000000e+02
5.250000000000000000e+01,1.328569999999999993e+02,1.100000000000000000e+02
5.225000000000000000e+01,1.326430000000000007e+02,1.150000000000000000e+02
5.200000000000000000e+01,1.324290000000000020e+02,1.200000000000000000e+02
5.175000000000000000e+01,1.322139999999999986e+02,1.250000000000000000e+02
5.150000000000000000e+01,1.320000000000000000e+02,1.300000000000000000e+02
5.125000000000000000e+01,1.317860000000000014e+02,1.350000000000000000e+02
5.100000000000000000e+01,1.315709999999999980e+02,1.400000000000000000e+02
5.075000000000000000e+01,1.313569999999999993e+02,1.450000000000000000e+02
5.050000000000000000e+01,1.311430000000000007e+02,1.500000000000000000e+02
5.025000000000000000e+01,1.309290000000000020e+02,1.550000000000000000e+02
5.000000000000000000e+01,1.307139999999999986e+02,1.600000000000000000e+02
4.975000000000000000e+01,1.305000000000000000e+02,1.650000000000000000e+02
4.950000000000000000e+01,1.302860000000000014e+02,1.700000000000000000e+02
4.925000000000000000e+01,1.300709999999999980e+02,1.750000000000000000e+02
4.900000000000000000e+01,1.298569999999999993e+02,1.800000000000000000e+02
4.875000000000000000e+01,1.296430000000000007e+02,1.850000000000000000e+02
4.875000000000000000e+01,1.296430000000000007e+02,1.900000000000000000e+02
4.875000000000000000e+01,1.296430000000000007e+02,1.950000000000000000e+02
4.875000000000000000e+01,1.296430000000000007e+02,2.000000000000000000e+02
4.875000000000000000e+01,1.296430000000000007e+02,2.050000000000000000e+02
4.875000000000000000e+01,1.296430000000000007e+02,2.100000000000000000e+02
4.875000000000000000e+01,1.296430000000000007e+02,2.150000000000000000e+02
4.875000000000000000e+01,1.296430000000000007e+02,2.200000000000000000e+02
4.875000000000000000e+01,1.296430000000000007e+02,2.250000000000000000e+02
4.875000000000000000e+01,1.296430000000000007e+02,2.300000000000000000e+02
4.875000000000000000e+01,1.296430000000000007e+02,2.350000000000000000e+02
4.900000000000000000e+01,1.298569999999999993e+02,2.400000000000000000e+02
4.925000000000000000e+01,1.300709999999999980e+02,2.450000000000000000e+02
4.950000000000000000e+01,1.302860000000000014e+02,2.500000000000000000e+02
4.975000000000000000e+01,1.305000000000000000e+02,2.550000000000000000e+02
5.000000000000000000e+01,1.307139999999999986e+02,2.600000000000000000e+02
5.025000000000000000e+01,1.309290000000000020e+02,2.650000000000000000e+02
5.050000000000000000e+01,1.311430000000000007e+02,2.700000000000000000e+02
5.075000000000000000e+01,1.313569999999999993e+02,2.750000000000000000e+02
5.100000000000000000e+01,1.315709999999999980e+02,2.800000000000000000e+02
5.125000000000000000e+01,1.317860000000000014e+02,2.850000000000000000e+02
5.150000000000000000e+01,1.320000000000000000e+02,2.900000000000000000e+02
5.175000000000000000e+01,1.322139999999999986e+02,2.950000000000000000e+02
5.200000000000000000e+01,1.324290000000000020e+02,3.000000000000000000e+02
5.225000000000000000e+01,1.326430000000000007e+02,3.050000000000000000e+02
5.250000000000000000e+01,1.328569999999999993e+02,3.100000000000000000e+02
5.275000000000000000e+01,1.330709999999999980e+02,3.150000000000000000e+02
5.300000000000000000e+01,1.332860000000000014e+02,3.200000000000000000e+02
5.325000000000000000e+01,1.335000000000000000e+02,3.250000000000000000e+02
5.350000000000000000e+01,1.337139999999999986e+02,3.300000000000000000e+02
5.375000000000000000e+01,1.339290000000000020e+02,3.350000000000000000e+02
5.400000000000000000e+01,1.341430000000000007e+02,3.400000000000000000e+02
5.425000000000000000e+01,1.343569999999999993e+02,3.450000000000000000e+02
5.450000000000000000e+01,1.345709999999999980e+02,3.500000000000000000e+02
5.475000000000000000e+01,1.347860000000000014e+02,3.550000000000000000e+02
5.500000000000000000e+01,1.350000000000000000e+02,3.600000000000000000e+02
5.500000000000000000e+01,1.350000000000000000e+02,3.650000000000000000e+02
5.500000000000000000e+01,1.350000000000000000e+02,3.700000000000000000e+02
5.500000000000000000e+01,1.350000000000000000e+02,3.750000000000000000e+02
5.500000000000000000e+01,1.350000000000000000e+02,3.800000000000000000e+02
5.500000000000000000e+01,1.350000000000000000e+02,3.850000000000000000e+02
5.500000000000000000e+01,1.350000000000000000e+02,3.900000000000000000e+02
5.500000000000000000e+01,1.350000000000000000e+02,3.950000000000000000e+02
5.500000000000000000e+01,1.350000000000000000e+02,4.000000000000000000e+02
5.500000000000000000e+01,1.350000000000000000e+02,4.050000000000000000e+02
5.500000000000000000e+01,1.350000000000000000e+02,4.100000000000000000e+02
5.500000000000000000e+01,1.350000000000000000e+02,4.150000000000000000e+02
5.500000000000000000e+01,1.400000000000000000e+02,5.000000000000000000e+00
5.500000000000000000e+01,1.400000000000000000e+02,1.000000000000000000e+01
5.500000000000000000e+01,1.400000000000000000e+02,1.500000000000000000e+01
5.500000000000000000e+01,1.400000000000000000e+02,2.000000000000000000e+01
5.500000000000000000e+01,1.400000000000000000e+02,2.500000000000000000e+01
5.500000000000000000e+01,1.400000000000000000e+02,3.000000000000000000e+01
5.500000000000000000e+01,1.400000000000000000e+02,3.500000000000000000e+01
5.500000000000000000e+01,1.400000000000000000e+02,4.000000000000000000e+01
5.500000000000000000e+01,1.400000000000000000e+02,4.500000000000000000e+01
5.500000000000000000e+01,1.400000000000000000e+02,5.000000000000000000e+01
5.500000000000000000e+01,1.400000000000000000e+02,5.500000000000000000e+01
5.500000000000000000e+01,1.400000000000000000e+02,6.000000000000000000e+01
5.475000000000000000e+01,1.397680000000000007e+02,6.500000000000000000e+01
5.450000000000000000e+01,1.395360000000000014e+02,7.000000000000000000e+01
5.425000000000000000e+01,1.393040000000000020e+02,7.500000000000000000e+01
5.400000000000000000e+01,1.390709999999999980e+02,8.000000000000000000e+01
5.375000000000000000e+01,1.388389999999999986e+02,8.500000000000000000e+01
5.350000000000000000e+01,1.386069999999999993e+02,9.000000000000000000e+01
5.325000000000000000e+01,1.383750000000000000e+02,9.500000000000000000e+01
5.300000000000000000e+01,1.381430000000000007e+02,1.000000000000000000e+02
5.275000000000000000e+01,1.379110000000000014e+02,1.050000000000000000e+02
5.250000000000000000e+01,1.376790000000000020e+02,1.100000000000000000e+02
5.225000000000000000e+01,1.374459999999999980e+02,1.150000000000000000e+02
5.200000000000000000e+01,1.372139999999999986e+02,1.200000000000000000e+02
5.175000000000000000e+01,1.369819999999999993e+02,1.250000000000000000e+02
5.150000000000000000e+01,1.367500000000000000e+02,1.300000000000000000e+02
5.125000000000000000e+01,1.365180000000000007e+02,1.350000000000000000e+02
5.100000000000000000e+01,1.362860000000000014e+02,1.400000000000000000e+02
5.075000000000000000e+01,1.360540000000000020e+02,1.450000000000000000e+02
5.050000000000000000e+01,1.358209999999999980e+02,1.500000000000000000e+02
5.025000000000000000e+01,1.355889999999999986e+02,1.550000000000000000e+02
5.000000000000000000e+01,1.353569999999999993e+02,1.600000000000000000e+02
4.975000000000000000e+01,1.351250000000000000e+02,1.650000000000000000e+02
4.950000000000000000e+01,1.348930000000000007e+02,1.700000000000000000e+02
4.925000000000000000e+01,1.346610000000000014e+02,1.750000000000000000e+02
4.900000000000000000e+01,1.344290000000000020e+02,1.800000000000000000e+02
4.875000000000000000e+01,1.341959999999999980e+02,1.850000000000000000e+02
4.875000000000000000e+01,1.341959999999999980e+02,1.900000000000000000e+02
4.875000000000000000e+01,1.341959999999999980e+02,1.950000000000000000e+02
4.875000000000000000e+01,1.341959999999999980e+02,2.000000000000000000e+02
4.875000000000000000e+01,1.341959999999999980e+02,2.050000000000000000e+02
4.875000000000000000e+01,1.341959999999999980e+02,2.100000000000000000e+02
4.875000000000000000e+01,1.341959999999999980e+02,2.150000000000000000e+02
4.875000000000000000e+01,1.341959999999999980e+02,2.200000000000000000e+02
4.875000000000000000e+01,1.341959999999999980e+02,2.250000000000000000e+02
4.875000000000000000e+01,1.341959999999999980e+02,2.300000000000000000e+02
4.875000000000000000e+01,1.341959999999999980e+02,2.350000000000000000e+02
4.900000000000000000e+01,1.344290000000000020e+02,2.400000000000000000e+02
4.925000000000000000e+01,1.346610000000000014e+02,2.450000000000000000e+02
4.950000000000000000e+01,1.348930000000000007e+02,2.500000000000000000e+02
4.975000000000000000e+01,1.351250000000000000e+02,2.550000000000000000e+02
5.000000000000000000e+01,1.353569999999999993e+02,2.600000000000000000e+02
5.025000000000000000e+01,1.355889999999999986e+02,2.650000000000000000e+02
5.050000000000000000e+01,1.358209999999999980e+02,2.700000000000000000e+02
5.075000000000000000e+01,1.360540000000000020e+02,2.750000000000000000e+02
5.100000000000000000e+01,1.362860000000000014e+02,2.800000000000000000e+02
5.125000000000000000e+01,1.365180000000000007e+02,2.850000000000000000e+02
5.150000000000000000e+01,1.367500000000000000e+02,2.900000000000000000e+02
5.175000000000000000e+01,1.369819999999999993e+02,2.950000000000000000e+02
5.200000000000000000e+01,1.372139999999999986e+02,3.000000000000000000e+02
5.225000000000000000e+01,1.374459999999999980e+02,3.050000000000000000e+02
5.250000000000000000e+01,1.376790000000000020e+02,3.100000000000000000e+02
5.275000000000000000e+01,1.379110000000000014e+02,3.150000000000000000e+02
5.300000000000000000e+01,1.381430000000000007e+02,3.200000000000000000e+02
5.325000000000000000e+01,1.383750000000000000e+02,3.250000000000000000e+02
5.350000000000000000e+01,1.386069999999999993e+02,3.300000000000000000e+02
5.375000000000000000e+01,1.388389999999999986e+02,3.350000000000000000e+02
5.400000000000000000e+01,1.390709999999999980e+02,3.400000000000000000e+02
5.425000000000000000e+01,1.393040000000000020e+02,3.450000000000000000e+02
5.450000000000000000e+01,1.395360000000000014e+02,3.500000000000000000e+02
5.475000000000000000e+01,1.397680000000000007e+02,3.550000000000000000e+02
5.500000000000000000e+01,1.400000000000000000e+02,3.600000000000000000e+02
5.500000000000000000e+01,1.400000000000000000e+02,3.650000000000000000e+02
5.500000000000000000e+01,1.400000000000000000e+02,3.700000000000000000e+02
5.500000000000000000e+01,1.400000000000000000e+02,3.750000000000000000e+02
5.500000000000000000e+01,1.400000000000000000e+02,3.800000000000000000e+02
5.500000000000000000e+01,1.400000000000000000e+02,3.850000000000000000e+02
5.500000000000000000e+01,1.400000000000000000e+02,3.900000000000000000e+02
5.500000000000000000e+01,1.400000000000000000e+02,3.950000000000000000e+02
5.500000000000000000e+01,1.400000000000000000e+02,4.000000000000000000e+02
5.500000000000000000e+01,1.400000000000000000e+02,4.050000000000000000e+02
5.500000000000000000e+01,1.400000000000000000e+02,4.100000000000000000e+02
5.500000000000000000e+01,1.400000000000000000e+02,4.150000000000000000e+02
6.100000000000000000e+01,1.000000000000000000e+01,5.000000000000000000e+00
6.100000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01
6.100000000000000000e+01,1.000000000000000000e+01,1.500000000000000000e+01
6.100000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01
6.100000000000000000e+01,1.000000000000000000e+01,2.500000000000000000e+01
6.100000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+01
6.100000000000000000e+01,1.000000000000000000e+01,3.500000000000000000e+01
6.100000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+01
6.100000000000000000e+01,1.000000000000000000e+01,4.500000000000000000e+01
6.100000000000000000e+01,1.000000000000000000e+01,5.000000000000000000e+01
6.100000000000000000e+01,1.000000000000000000e+01,5.500000000000000000e+01
6.100000000000000000e+01,1.000000000000000000e+01,6.000000000000000000e+01
6.075000000000000000e+01,1.023210000000000086e+01,6.500000000000000000e+01
6.050000000000000000e+01,1.046429999999999971e+01,7.000000000000000000e+01
6.025000000000000000e+01,1.069640000000000057e+01,7.500000000000000000e+01
6.000000000000000000e+01,1.092859999999999943e+01,8.000000000000000000e+01
5.975000000000000000e+01,1.116070000000000029e+01,8.500000000000000000e+01
5.950000000000000000e+01,1.139289999999999914e+01,9.000000000000000000e+01
5.925000000000000000e+01,1.162500000000000000e+01,9.500000000000000000e+01
5.900000000000000000e+01,1.185710000000000086e+01,1.000000000000000000e+02
5.875000000000000000e+01,1.208929999999999971e+01,1.050000000000000000e+02
5.850000000000000000e+01,1.232140000000000057e+01,1.100000000000000000e+02
5.825000000000000000e+01,1.255359999999999943e+01,1.150000000000000000e+02
5.800000000000000000e+01,1.278570000000000029e+01,1.200000000000000000e+02
5.775000000000000000e+01,1.301789999999999914e+01,1.250000000000000000e+02
5.750000000000000000e+01,1.325000000000000000e+01,1.300000000000000000e+02
5.725000000000000000e+01,1.348210000000000086e+01,1.350000000000000000e+02
5.700000000000000000e+01,1.371429999999999971e+01,1.400000000000000000e+02
5.675000000000000000e+01,1.394640000000000057e+01,1.450000000000000000e+02
5.650000000000000000e+01,1.417859999999999943e+01,1.500000000000000000e+02
5.625000000000000000e+01,1.441070000000000029e+01,1.550000000000000000e+02
5.600000000000000000e+01,1.464289999999999914e+01,1.600000000000000000e+02
5.575000000000000000e+01,1.487500000000000000e+01,1.650000000000000000e+02
5.550000000000000000e+01,1.510710000000000086e+01,1.700000000000000000e+02
5.525000000000000000e+01,1.533929999999999971e+01,1.750000000000000000e+02
5.500000000000000000e+01,1.557140000000000057e+01,1.800000000000000000e+02
5.475000000000000000e+01,1.580359999999999943e+01,1.850000000000000000e+02
5.475000000000000000e+01,1.580359999999999943e+01,1.900000000000000000e+02
5.475000000000000000e+01,1.580359999999999943e+01,1.950000000000000000e+02
5.475000000000000000e+01,1.580359999999999943e+01,2.000000000000000000e+02
5.475000000000000000e+01,1.580359999999999943e+01,2.050000000000000000e+02
5.475000000000000000e+01,1.580359999999999943e+01,2.100000000000000000e+02
5.475000000000000000e+01,1.580359999999999943e+01,2.150000000000000000e+02
5.475000000000000000e+01,1.580359999999999943e+01,2.200000000000000000e+02
5.475000000000000000e+01,1.580359999999999943e+01,2.250000000000000000e+02
5.475000000000000000e+01,1.580359999999999943e+01,2.300000000000000000e+02
5.475000000000000000e+01,1.580359999999999943e+01,2.350000000000000000e+02
5.500000000000000000e+01,1.557140000000000057e+01,2.400000000000000000e+02
5.525000000000000000e+01,1.533929999999999971e+01,2.450000000000000000e+02
5.550000000000000000e+01,1.510710000000000086e+01,2.500000000000000000e+02
5.575000000000000000e+01,1.487500000000000000e+01,2.550000000000000000e+02
5.600000000000000000e+01,1.464289999999999914e+01,2.600000000000000000e+02
5.625000000000000000e+01,1.441070000000000029e+01,2.650000000000000000e+02
5.650000000000000000e+01,1.417859999999999943e+01,2.700000000000000000e+02
5.675000000000000000e+01,1.394640000000000057e+01,2.750000000000000000e+02
5.700000000000000000e+01,1.371429999999999971e+01,2.800000000000000000e+02
5.725000000000000000e+01,1.348210000000000086e+01,2.850000000000000000e+02
5.750000000000000000e+01,1.325000000000000000e+01,2.900000000000000000e+02
5.775000000000000000e+01,1.301789999999999914e+01,2.950000000000000000e+02
5.800000000000000000e+01,1.278570000000000029e+01,3.000000000000000000e+02
5.825000000000000000e+01,1.255359999999999943e+01,3.050000000000000000e+02
5.850000000000000000e+01,1.232140000000000057e+01,3.100000000000000000e+02
5.875000000000000000e+01,1.208929999999999971e+01,3.150000000000000000e+02
5.900000000000000000e+01,1.185710000000000086e+01,3.200000000000000000e+02
5.925000000000000000e+01,1.162500000000000000e+01,3.250000000000000000e+02
5.950000000000000000e+01,1.139289999999999914e+01,3.300000000000000000e+02
5.975000000000000000e+01,1.116070000000000029e+01,3.350000000000000000e+02
6.000000000000000000e+01,1.092859999999999943e+01,3.400000000000000000e+02
6.025000000000000000e+01,1.069640000000000057e+01,3.450000000000000000e+02
6.050000000000000000e+01,1.046429999999999971e+01,3.500000000000000000e+02
6.075000000000000000e+01,1.023210000000000086e+01,3.550000000000000000e+02
6.100000000000000000e+01,1.000000000000000000e+01,3.600000000000000000e+02
6.100000000000000000e+01,1.000000000000000000e+01,3.650000000000000000e+02
6.100000000000000000e+01,1.000000000000000000e+01,3.700000000000000000e+02
6.100000000000000000e+01,1.000000000000000000e+01,3.750000000000000000e+02
6.100000000000000000e+01,1.000000000000000000e+01,3.800000000000000000e+02
6.100000000000000000e+01,1.000000000000000000e+01,3.850000000000000000e+02
6.100000000000000000e+01,1.000000000000000000e+01,3.900000000000000000e+02
6.100000000000000000e+01,1.000000000000000000e+01,3.950000000000000000e+02
6.100000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+02
6.100000000000000000e+01,1.000000000000000000e+01,4.050000000000000000e+02
6.100000000000000000e+01,1.000000000000000000e+01,4.100000000000000000e+02
6.100000000000000000e+01,1.000000000000000000e+01,4.150000000000000000e+02
6.100000000000000000e+01,1.500000000000000000e+01,5.000000000000000000e+00
6.100000000000000000e+01,1.500000000000000000e+01,1.000000000000000000e+01
6.100000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01
6.100000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+01
6.100000000000000000e+01,1.500000000000000000e+01,2.500000000000000000e+01
6.100000000000000000e+01,1.500000000000000000e+01,3.000000000000000000e+01
6.100000000000000000e+01,1.500000000000000000e+01,3.500000000000000000e+01
6.100000000000000000e+01,1.500000000000000000e+01,4.000000000000000000e+01
6.100000000000000000e+01,1.500000000000000000e+01,4.500000000000000000e+01
6.100000000000000000e+01,1.500000000000000000e+01,5.000000000000000000e+01
6.100000000000000000e+01,1.500000000000000000e+01,5.500000000000000000e+01
6.100000000000000000e+01,1.500000000000000000e+01,6.000000000000000000e+01
6.075000000000000000e+01,1.521429999999999971e+01,6.500000000000000000e+01
6.050000000000000000e+01,1.542859999999999943e+01,7.000000000000000000e+01
6.025000000000000000e+01,1.564289999999999914e+01,7.500000000000000000e+01
6.000000000000000000e+01,1.585710000000000086e+01,8.000000000000000000e+01
5.975000000000000000e+01,1.607140000000000057e+01,8.500000000000000000e+01
5.950000000000000000e+01,1.628569999999999851e+01,9.000000000000000000e+01
5.925000000000000000e+01,1.650000000000000000e+01,9.500000000000000000e+01
5.900000000000000000e+01,1.671430000000000149e+01,1.000000000000000000e+02
5.875000000000000000e+01,1.692859999999999943e+01,1.050000000000000000e+02
5.850000000000000000e+01,1.714290000000000092e+01,1.100000000000000000e+02
5.825000000000000000e+01,1.735709999999999908e+01,1.150000000000000000e+02
5.800000000000000000e+01,1.757140000000000057e+01,1.200000000000000000e+02
5.775000000000000000e+01,1.778569999999999851e+01,1.250000000000000000e+02
5.750000000000000000e+01,1.800000000000000000e+01,1.300000000000000000e+02
5.725000000000000000e+01,1.821430000000000149e+01,1.350000000000000000e+02
5.700000000000000000e+01,1.842859999999999943e+01,1.400000000000000000e+02
5.675000000000000000e+01,1.864290000000000092e+01,1.450000000000000000e+02
5.650000000000000000e+01,1.885709999999999908e+01,1.500000000000000000e+02
5.625000000000000000e+01,1.907140000000000057e+01,1.550000000000000000e+02
5.600000000000000000e+01,1.928569999999999851e+01,1.600000000000000000e+02
5.575000000000000000e+01,1.950000000000000000e+01,1.650000000000000000e+02
5.550000000000000000e+01,1.971430000000000149e+01,1.700000000000000000e+02
5.525000000000000000e+01,1.992859999999999943e+01,1.750000000000000000e+02
5.500000000000000000e+01,2.014290000000000092e+01,1.800000000000000000e+02
5.475000000000000000e+01,2.035709999999999908e+01,1.850000000000000000e+02
5.475000000000000000e+01,2.035709999999999908e+01,1.900000000000000000e+02
5.475000000000000000e+01,2.035709999999999908e+01,1.950000000000000000e+02
5.475000000000000000e+01,2.035709999999999908e+01,2.000000000000000000e+02
5.475000000000000000e+01,2.035709999999999908e+01,2.050000000000000000e+02
5.475000000000000000e+01,2.035709999999999908e+01,2.100000000000000000e+02
5.475000000000000000e+01,2.035709999999999908e+01,2.150000000000000000e+02
5.475000000000000000e+01,2.035709999999999908e+01,2.200000000000000000e+02
5.475000000000000000e+01,2.035709999999999908e+01,2.250000000000000000e+02
5.475000000000000000e+01,2.035709999999999908e+01,2.300000000000000000e+02
5.475000000000000000e+01,2.035709999999999908e+01,2.350000000000000000e+02
5.500000000000000000e+01,2.014290000000000092e+01,2.400000000000000000e+02
5.525000000000000000e+01,1.992859999999999943e+01,2.450000000000000000e+02
5.550000000000000000e+01,1.971430000000000149e+01,2.500000000000000000e+02
5.575000000000000000e+01,1.950000000000000000e+01,2.550000000000000000e+02
5.600000000000000000e+01,1.928569999999999851e+01,2.600000000000000000e+02
5.625000000000000000e+01,1.907140000000000057e+01,2.650000000000000000e+02
5.650000000000000000e+01,1.885709999999999908e+01,2.700000000000000000e+02
5.675000000000000000e+01,1.864290000000000092e+01,2.750000000000000000e+02
5.700000000000000000e+01,1.842859999999999943e+01,2.800000000000000000e+02
5.725000000000000000e+01,1.821430000000000149e+01,2.850000000000000000e+02
5.750000000000000000e+01,1.800000000000000000e+01,2.900000000000000000e+02
5.775000000000000000e+01,1.778569999999999851e+01,2.950000000000000000e+02
5.800000000000000000e+01,1.757140000000000057e+01,3.000000000000000000e+02
5.825000000000000000e+01,1.735709999999999908e+01,3.050000000000000000e+02
5.850000000000000000e+01,1.714290000000000092e+01,3.100000000000000000e+02
5.875000000000000000e+01,1.692859999999999943e+01,3.150000000000000000e+02
5.900000000000000000e+01,1.671430000000000149e+01,3.200000000000000000e+02
5.925000000000000000e+01,1.650000000000000000e+01,3.250000000000000000e+02
5.950000000000000000e+01,1.628569999999999851e+01,3.300000000000000000e+02
5.975000000000000000e+01,1.607140000000000057e+01,3.350000000000000000e+02
6.000000000000000000e+01,1.585710000000000086e+01,3.400000000000000000e+02
6.025000000000000000e+01,1.564289999999999914e+01,3.450000000000000000e+02
6.050000000000000000e+01,1.542859999999999943e+01,3.500000000000000000e+02
6.075000000000000000e+01,1.521429999999999971e+01,3.550000000000000000e+02
6.100000000000000000e+01,1.500000000000000000e+01,3.600000000000000000e+02
6.100000000000000000e+01,1.500000000000000000e+01,3.650000000000000000e+02
6.100000000000000000e+01,1.500000000000000000e+01,3.700000000000000000e+02
6.100000000000000000e+01,1.500000000000000000e+01,3.750000000000000000e+02
6.100000000000000000e+01,1.500000000000000000e+01,3.800000000000000000e+02
6.100000000000000000e+01,1.500000000000000000e+01,3.850000000000000000e+02
6.100000000000000000e+01,1.500000000000000000e+01,3.900000000000000000e+02
6.100000000000000000e+01,1.500000000000000000e+01,3.950000000000000000e+02
6.100000000000000000e+01,1.500000000000000000e+01,4.000000000000000000e+02
6.100000000000000000e+01,1.500000000000000000e+01,4.050000000000000000e+02
6.100000000000000000e+01,1.500000000000000000e+01,4.100000000000000000e+02
6.100000000000000000e+01,1.500000000000000000e+01,4.150000000000000000e+02
6.100000000000000000e+01,2.000000000000000000e+01,5.000000000000000000e+00
6.100000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+01
6.100000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+01
6.100000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01
6.100000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01
6.100000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01
6.100000000000000000e+01,2.000000000000000000e+01,3.500000000000000000e+01
6.100000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+01
6.100000000000000000e+01,2.000000000000000000e+01,4.500000000000000000e+01
6.100000000000000000e+01,2.000000000000000000e+01,5.000000000000000000e+01
6.100000000000000000e+01,2.000000000000000000e+01,5.500000000000000000e+01
6.100000000000000000e+01,2.000000000000000000e+01,6.000000000000000000e+01
6.075000000000000000e+01,2.019640000000000057e+01,6.500000000000000000e+01
6.050000000000000000e+01,2.039290000000000092e+01,7.000000000000000000e+01
6.025000000000000000e+01,2.058930000000000149e+01,7.500000000000000000e+01
6.000000000000000000e+01,2.078569999999999851e+01,8.000000000000000000e+01
5.975000000000000000e+01,2.098209999999999908e+01,8.500000000000000000e+01
5.950000000000000000e+01,2.117859999999999943e+01,9.000000000000000000e+01
5.925000000000000000e+01,2.137500000000000000e+01,9.500000000000000000e+01
5.900000000000000000e+01,2.157140000000000057e+01,1.000000000000000000e+02
5.875000000000000000e+01,2.176790000000000092e+01,1.050000000000000000e+02
5.850000000000000000e+01,2.196430000000000149e+01,1.100000000000000000e+02
5.825000000000000000e+01,2.216069999999999851e+01,1.150000000000000000e+02
5.800000000000000000e+01,2.235709999999999908e+01,1.200000000000000000e+02
5.775000000000000000e+01,2.255359999999999943e+01,1.250000000000000000e+02
5.750000000000000000e+01,2.275000000000000000e+01,1.300000000000000000e+02
5.725000000000000000e+01,2.294640000000000057e+01,1.350000000000000000e+02
5.700000000000000000e+01,2.314290000000000092e+01,1.400000000000000000e+02
5.675000000000000000e+01,2.333930000000000149e+01,1.450000000000000000e+02
5.650000000000000000e+01,2.353569999999999851e+01,1.500000000000000000e+02
5.625000000000000000e+01,2.373209999999999908e+01,1.550000000000000000e+02
5.600000000000000000e+01,2.392859999999999943e+01,1.600000000000000000e+02
5.575000000000000000e+01,2.412500000000000000e+01,1.650000000000000000e+02
5.550000000000000000e+01,2.432140000000000057e+01,1.700000000000000000e+02
5.525000000000000000e+01,2.451790000000000092e+01,1.750000000000000000e+02
5.500000000000000000e+01,2.471430000000000149e+01,1.800000000000000000e+02
5.475000000000000000e+01,2.491069999999999851e+01,1.850000000000000000e+02
5.475000000000000000e+01,2.491069999999999851e+01,1.900000000000000000e+02
5.475000000000000000e+01,2.491069999999999851e+01,1.950000000000000000e+02
5.475000000000000000e+01,2.491069999999999851e+01,2.000000000000000000e+02
5.475000000000000000e+01,2.491069999999999851e+01,2.050000000000000000e+02
5.475000000000000000e+01,2.491069999999999851e+01,2.100000000000000000e+02
5.475000000000000000e+01,2.491069999999999851e+01,2.150000000000000000e+02
5.475000000000000000e+01,2.491069999999999851e+01,2.200000000000000000e+02
5.475000000000000000e+01,2.491069999999999851e+01,2.250000000000000000e+02
5.475000000000000000e+01,2.491069999999999851e+01,2.300000000000000000e+02
5.475000000000000000e+01,2.491069999999999851e+01,2.350000000000000000e+02
5.500000000000000000e+01,2.471430000000000149e+01,2.400000000000000000e+02
5.525000000000000000e+01,2.451790000000000092e+01,2.450000000000000000e+02
5.550000000000000000e+01,2.432140000000000057e+01,2.500000000000000000e+02
5.575000000000000000e+01,2.412500000000000000e+01,2.550000000000000000e+02
5.600000000000000000e+01,2.392859999999999943e+01,2.600000000000000000e+02
